1.572739e+06,4.390554e+06,-5.429856e+06
1.659028e+06,2.641457e+06,-5.342960e+06
-4.575308e+06,-2.294975e+06,-7.077959e+06
5.349578e+06,9.254922e+06,-6.769545e+06
4.186455e+05,2.223916e+06,-3.007668e+06
-8.674794e+05,5.016318e+05,-3.290706e+06
-2.320158e+06,-2.905028e+06,-6.059596e+06
9.114724e+05,8.999652e+05,-1.545959e+07
-1.059184e+06,8.369206e+05,-2.751543e+06
1.604105e+06,3.500279e+05,-3.258666e+06
6.919643e+05,1.828449e+06,-4.519849e+06
8.993092e+05,3.119224e+05,-2.523732e+06
-3.981925e+06,4.676876e+06,-5.296686e+06
-4.624394e+06,2.939067e+06,-1.859741e+07
-2.825565e+05,9.066506e+05,-2.828798e+06
-2.675157e+06,-5.178408e+05,-4.442405e+06
-4.116239e+05,1.355965e+06,-3.099894e+06
2.248347e+06,1.112925e+08,-1.031781e+08
-3.311623e+05,-7.881893e+05,-2.576081e+06
4.108637e+06,-3.005931e+06,-5.097180e+06
