2.818182e-13,-5.413086e-07,-1.056220e-07,1.665752e-06,-5.054727e+04,-9.865682e+03,1.555029e+05,1.002365e+06,1.956410e+05,-3.083627e+06,0,31
2.909091e-13,-5.417827e-07,-1.057145e-07,1.667211e-06,-5.214780e+04,-1.017807e+04,1.604267e+05,1.000612e+06,1.952992e+05,-3.078233e+06,0,32
3.000000e-13,-5.422713e-07,-1.058099e-07,1.668714e-06,-5.374553e+04,-1.048992e+04,1.653419e+05,9.988110e+05,1.949478e+05,-3.072688e+06,0,33
3.090909e-13,-5.427744e-07,-1.059081e-07,1.670262e-06,-5.534039e+04,-1.080120e+04,1.702482e+05,9.969613e+05,1.945869e+05,-3.066995e+06,0,34
3.181818e-13,-5.432919e-07,-1.060091e-07,1.671854e-06,-5.693229e+04,-1.111191e+04,1.751455e+05,9.950637e+05,1.942168e+05,-3.061154e+06,0,35
3.272727e-13,-5.438239e-07,-1.061129e-07,1.673490e-06,-5.852116e+04,-1.142203e+04,1.800334e+05,9.931188e+05,1.938373e+05,-3.055168e+06,0,36
3.363636e-13,-5.443704e-07,-1.062196e-07,1.675171e-06,-6.010693e+04,-1.173154e+04,1.849117e+05,9.911271e+05,1.934488e+05,-3.049037e+06,0,37
3.454545e-13,-5.449312e-07,-1.063290e-07,1.676897e-06,-6.168952e+04,-1.204043e+04,1.897803e+05,9.890892e+05,1.930512e+05,-3.042765e+06,0,38
3.545455e-13,-5.455063e-07,-1.064413e-07,1.678666e-06,-6.326885e+04,-1.234868e+04,1.946389e+05,9.870057e+05,1.926448e+05,-3.036352e+06,0,39
3.636364e-13,-5.460958e-07,-1.065564e-07,1.680480e-06,-6.484486e+04,-1.265629e+04,1.994872e+05,9.848770e+05,1.922295e+05,-3.029800e+06,0,40
3.727273e-13,-5.466996e-07,-1.066742e-07,1.682337e-06,-6.641747e+04,-1.296323e+04,2.043250e+05,9.827038e+05,1.918055e+05,-3.023111e+06,0,41
3.818182e-13,-5.473177e-07,-1.067948e-07,1.684239e-06,-6.798660e+04,-1.326950e+04,2.091522e+05,9.804867e+05,1.913730e+05,-3.016287e+06,0,42
3.909091e-13,-5.479500e-07,-1.069182e-07,1.686184e-06,-6.955220e+04,-1.357507e+04,2.139685e+05,9.782264e+05,1.909320e+05,-3.009330e+06,0,43
4.000000e-13,-5.485965e-07,-1.070444e-07,1.688173e-06,-7.111419e+04,-1.387995e+04,2.187736e+05,9.759233e+05,1.904827e+05,-3.002242e+06,0,44
4.090909e-13,-5.492571e-07,-1.071734e-07,1.690205e-06,-7.267250e+04,-1.418410e+04,2.235675e+05,9.735781e+05,1.900252e+05,-2.995024e+06,0,45
4.181818e-13,-5.499319e-07,-1.073051e-07,1.692281e-06,-7.422706e+04,-1.448752e+04,2.283498e+05,9.711914e+05,1.895596e+05,-2.987678e+06,0,46
4.272727e-13,-5.506208e-07,-1.074395e-07,1.694400e-06,-7.577782e+04,-1.479020e+04,2.331204e+05,9.687639e+05,1.890860e+05,-2.980207e+06,0,47
4.363636e-13,-5.513238e-07,-1.075767e-07,1.696563e-06,-7.732470e+04,-1.509213e+04,2.378790e+05,9.662963e+05,1.886045e+05,-2.972612e+06,0,48
4.454545e-13,-5.520408e-07,-1.077167e-07,1.698768e-06,-7.886764e+04,-1.539328e+04,2.426256e+05,9.637890e+05,1.881154e+05,-2.964896e+06,0,49
4.545455e-13,-5.527717e-07,-1.078593e-07,1.701017e-06,-8.040657e+04,-1.569366e+04,2.473598e+05,9.612429e+05,1.876186e+05,-2.957060e+06,0,50
4.636364e-13,-5.535166e-07,-1.080047e-07,1.703309e-06,-8.194144e+04,-1.599324e+04,2.520815e+05,9.586585e+05,1.871144e+05,-2.949106e+06,0,51
4.727273e-13,-5.542755e-07,-1.081528e-07,1.705643e-06,-8.347218e+04,-1.629201e+04,2.567905e+05,9.560365e+05,1.866028e+05,-2.941037e+06,0,52
4.818182e-13,-5.550482e-07,-1.083037e-07,1.708020e-06,-8.499874e+04,-1.658997e+04,2.614866e+05,9.533776e+05,1.860841e+05,-2.932854e+06,0,53
4.909091e-13,-5.558348e-07,-1.084572e-07,1.710440e-06,-8.652105e+04,-1.688710e+04,2.661697e+05,9.506824e+05,1.855582e+05,-2.924559e+06,0,54
5.000000e-13,-5.566351e-07,-1.086134e-07,1.712902e-06,-8.803906e+04,-1.718340e+04,2.708395e+05,9.479517e+05,1.850254e+05,-2.916156e+06,0,55
5.090909e-13,-5.574492e-07,-1.087723e-07,1.715407e-06,-8.955270e+04,-1.747884e+04,2.754958e+05,9.451860e+05,1.844858e+05,-2.907644e+06,0,56
5.181818e-13,-5.582771e-07,-1.089339e-07,1.717954e-06,-9.106193e+04,-1.777341e+04,2.801386e+05,9.423861e+05,1.839395e+05,-2.899028e+06,0,57
5.272727e-13,-5.591186e-07,-1.090981e-07,1.720542e-06,-9.256669e+04,-1.806712e+04,2.847677e+05,9.395527e+05,1.833867e+05,-2.890308e+06,0,58
5.363636e-13,-5.599737e-07,-1.092650e-07,1.723173e-06,-9.406693e+04,-1.835994e+04,2.893828e+05,9.366864e+05,1.828274e+05,-2.881487e+06,0,59
5.454545e-13,-5.608425e-07,-1.094346e-07,1.725846e-06,-9.556259e+04,-1.865187e+04,2.939838e+05,9.337879e+05,1.822619e+05,-2.872568e+06,0,60
5.545455e-13,-5.617248e-07,-1.096068e-07,1.728560e-06,-9.705362e+04,-1.894290e+04,2.985706e+05,9.308579e+05,1.816902e+05,-2.863551e+06,0,61
5.636364e-13,-5.626206e-07,-1.097816e-07,1.731316e-06,-9.853997e+04,-1.923302e+04,3.031430e+05,9.278971e+05,1.811125e+05,-2.854440e+06,0,62
5.727273e-13,-5.635299e-07,-1.099591e-07,1.734113e-06,-1.000216e+05,-1.952221e+04,3.077008e+05,9.249062e+05,1.805289e+05,-2.845236e+06,0,63
5.818182e-13,-5.644526e-07,-1.101392e-07,1.736952e-06,-1.014984e+05,-1.981047e+04,3.122440e+05,9.218859e+05,1.799396e+05,-2.835941e+06,0,64
5.909091e-13,-5.653887e-07,-1.103219e-07,1.739831e-06,-1.029705e+05,-2.009779e+04,3.167723e+05,9.188369e+05,1.793446e+05,-2.826559e+06,0,65
6.000000e-13,-5.663381e-07,-1.105072e-07,1.742752e-06,-1.044376e+05,-2.038416e+04,3.212856e+05,9.157598e+05,1.787442e+05,-2.817090e+06,0,66
6.090909e-13,-5.673009e-07,-1.106951e-07,1.745714e-06,-1.058999e+05,-2.066957e+04,3.257838e+05,9.126554e+05,1.781384e+05,-2.807537e+06,0,67
6.181818e-13,-5.682768e-07,-1.108856e-07,1.748716e-06,-1.073572e+05,-2.095401e+04,3.302668e+05,9.095244e+05,1.775275e+05,-2.797902e+06,0,68
6.272727e-13,-5.692660e-07,-1.110787e-07,1.751759e-06,-1.088094e+05,-2.123748e+04,3.347343e+05,9.063674e+05,1.769115e+05,-2.788188e+06,0,69
6.363636e-13,-5.702683e-07,-1.112743e-07,1.754843e-06,-1.102567e+05,-2.151997e+04,3.391864e+05,9.031851e+05,1.762905e+05,-2.778395e+06,0,70
6.454545e-13,-5.712838e-07,-1.114725e-07,1.757967e-06,-1.116989e+05,-2.180146e+04,3.436228e+05,8.999782e+05,1.756647e+05,-2.768528e+06,0,71
6.545455e-13,-5.723123e-07,-1.116733e-07,1.761131e-06,-1.131359e+05,-2.208195e+04,3.480435e+05,8.967475e+05,1.750343e+05,-2.758586e+06,0,72
6.636364e-13,-5.733538e-07,-1.118766e-07,1.764335e-06,-1.145678e+05,-2.236144e+04,3.524482e+05,8.934935e+05,1.743993e+05,-2.748574e+06,0,73
6.727273e-13,-5.744083e-07,-1.120824e-07,1.767579e-06,-1.159945e+05,-2.263991e+04,3.568370e+05,8.902170e+05,1.737600e+05,-2.738492e+06,0,74
6.818182e-13,-5.754757e-07,-1.122907e-07,1.770862e-06,-1.174159e+05,-2.291736e+04,3.612097e+05,8.869187e+05,1.731163e+05,-2.728343e+06,0,75
6.909091e-13,-5.765560e-07,-1.125016e-07,1.774186e-06,-1.188321e+05,-2.319379e+04,3.655662e+05,8.835992e+05,1.724686e+05,-2.718129e+06,0,76
7.000000e-13,-5.776491e-07,-1.127149e-07,1.777549e-06,-1.202430e+05,-2.346918e+04,3.699064e+05,8.802592e+05,1.718168e+05,-2.707852e+06,0,77
7.090909e-13,-5.787550e-07,-1.129308e-07,1.780951e-06,-1.216486e+05,-2.374353e+04,3.742302e+05,8.768994e+05,1.711611e+05,-2.697514e+06,0,78
7.181818e-13,-5.798737e-07,-1.131491e-07,1.784392e-06,-1.230488e+05,-2.401683e+04,3.785375e+05,8.735205e+05,1.705018e+05,-2.687117e+06,0,79
7.272727e-13,-5.810050e-07,-1.133699e-07,1.787872e-06,-1.244436e+05,-2.428908e+04,3.828281e+05,8.701230e+05,1.698388e+05,-2.676663e+06,0,80
7.363636e-13,-5.821489e-07,-1.135932e-07,1.791391e-06,-1.258329e+05,-2.456027e+04,3.871021e+05,8.667077e+05,1.691723e+05,-2.666155e+06,0,81
7.454545e-13,-5.833054e-07,-1.138189e-07,1.794949e-06,-1.272169e+05,-2.483040e+04,3.913593e+05,8.632753e+05,1.685025e+05,-2.655594e+06,0,82
7.545455e-13,-5.844745e-07,-1.140471e-07,1.798545e-06,-1.285953e+05,-2.509945e+04,3.955996e+05,8.598263e+05,1.678294e+05,-2.644982e+06,0,83
7.636364e-13,-5.856560e-07,-1.142777e-07,1.802180e-06,-1.299682e+05,-2.536744e+04,3.998230e+05,8.563615e+05,1.671532e+05,-2.634321e+06,0,84
7.727273e-13,-5.868500e-07,-1.145107e-07,1.805853e-06,-1.313356e+05,-2.563434e+04,4.040294e+05,8.528814e+05,1.664741e+05,-2.623614e+06,0,85
7.818182e-13,-5.880563e-07,-1.147462e-07,1.809564e-06,-1.326975e+05,-2.590016e+04,4.082187e+05,8.493867e+05,1.657921e+05,-2.612861e+06,0,86
7.909091e-13,-5.892750e-07,-1.149841e-07,1.813313e-06,-1.340537e+05,-2.616489e+04,4.123908e+05,8.458781e+05,1.651074e+05,-2.602066e+06,0,87
