6.57950239e-07,0.619208,0.713611,1.02462647e-23,0.006834,0.713611
8.49189105e-07,2.021321,0.370476,9.34469484e-24,-0.002773,0.370476
8.70330202e-07,0.725682,5.556845,1.05433560e-23,0.010312,5.556845
6.69949182e-07,0.438034,3.652420,1.01441731e-23,0.008088,3.652420
7.80172858e-07,1.362253,1.345554,1.03646510e-23,-0.009033,1.345554
8.48872155e-07,1.439003,4.626867,1.02968083e-23,-0.012599,4.626867
6.85239080e-07,1.337090,6.120363,1.03139297e-23,-0.006581,6.120363
5.63698542e-07,1.958657,5.484430,9.72829926e-24,-0.002346,5.484430
8.53608254e-07,1.329700,2.033695,1.04967370e-23,-0.010205,2.033695
8.58661023e-07,2.866222,0.921357,9.93654354e-24,0.014062,0.921357
9.32791923e-07,1.995019,3.765188,9.13993792e-24,-0.005009,3.765188
7.66355275e-07,1.655177,4.588213,9.87693807e-24,-0.010555,4.588213
9.32827012e-07,1.715594,5.101661,9.61935136e-24,-0.016429,5.101661
1.94198689e-07,1.470332,4.631357,1.00391464e-23,-0.001153,4.631357
5.50839270e-07,1.867630,1.546011,9.77944959e-24,-0.003669,1.546011
9.79601312e-07,2.190607,1.274793,8.86987655e-24,0.005963,1.274793
7.95513863e-07,0.590297,4.510375,1.03208517e-23,0.010199,4.510375
4.26758060e-07,0.560537,1.930252,1.01135246e-23,0.003567,1.930252
9.66441376e-07,0.980112,5.742037,1.10845227e-23,0.003840,5.742037
4.28277430e-07,2.879996,3.877493,9.99870210e-24,0.004022,3.877493
9.74697919e-07,0.976907,6.257776,1.11436439e-23,0.004247,6.257776
9.05256317e-07,1.425798,0.866699,1.03818817e-23,-0.014791,0.866699
5.92872078e-07,0.567741,1.632930,1.01823844e-23,0.006023,1.632930
7.99040647e-07,2.736896,0.720501,9.87004587e-24,0.011565,0.720501
8.86721595e-07,2.278325,4.617235,9.33022890e-24,0.007016,4.617235
8.64851495e-07,2.280072,5.853877,9.37753774e-24,0.006602,5.853877
9.69820530e-07,1.429683,4.428223,1.04928498e-23,-0.019938,4.428223
8.31836063e-07,1.459445,0.467561,1.02446901e-23,-0.012303,0.467561
9.30106029e-07,1.351025,2.734327,1.05930675e-23,-0.013996,2.734327
9.88622741e-07,1.924298,5.428630,8.86530849e-24,-0.012096,5.428630
6.83037917e-07,1.189045,3.835521,1.04245033e-23,-0.003415,3.835521
4.40679761e-07,1.428467,2.312101,1.01116695e-23,-0.003817,2.312101
7.62464251e-07,2.051485,5.915867,9.48186708e-24,-0.001276,5.915867
7.48829738e-07,0.555123,2.725167,1.02579384e-23,0.009296,2.725167
7.45587679e-07,1.440109,1.643160,1.02266633e-23,-0.009491,1.643160
9.77780124e-07,0.772515,2.614836,1.09313845e-23,0.014677,2.614836
9.29191727e-07,1.182942,1.203979,1.08571426e-23,-0.006722,1.203979
8.16514029e-07,2.324392,3.936882,9.49447537e-24,0.006860,3.936882
6.36246430e-07,2.104749,2.777074,9.63380789e-24,0.000217,2.777074
9.70494329e-07,1.366107,2.163352,1.06819343e-23,-0.017789,2.163352
8.25944067e-07,2.235807,0.095142,9.41839513e-24,0.004629,0.095142
3.30860962e-07,1.869707,1.629836,9.91162767e-24,-0.001634,1.629836
9.90044232e-07,2.377891,5.999792,9.00200167e-24,0.017061,5.999792
5.32437441e-07,2.206689,0.586627,9.74609139e-24,0.001663,0.586627
8.79187343e-07,1.420029,3.852098,1.03639091e-23,-0.013439,3.852098
9.06867630e-07,1.593469,5.482946,9.96131112e-24,-0.016509,5.482946
9.65286725e-07,1.254410,0.187518,1.09106219e-23,-0.011984,0.187518
8.94929555e-07,2.952477,3.965217,9.97577179e-24,0.015859,3.965217
8.72716793e-07,2.357212,2.286332,9.43200072e-24,0.008981,2.286332
9.70466929e-07,0.970266,1.857417,1.11070021e-23,0.004497,1.857417
3.72475933e-07,2.881062,0.075214,1.00030511e-23,0.003239,0.075214
2.00405440e-07,2.084732,1.740612,9.95665264e-24,-0.000034,1.740612
9.39463452e-07,0.625758,4.158686,1.05484589e-23,0.015566,4.158686
8.73534835e-07,2.282582,3.862006,9.36211165e-24,0.006860,3.862006
7.93381300e-07,0.221235,3.416447,1.00654070e-23,0.011729,3.416447
3.63948449e-07,1.367608,0.515405,1.01136108e-23,-0.002533,0.515405
9.74062080e-07,0.827320,4.573304,1.09871318e-23,0.011980,4.573304
8.52975362e-07,2.261992,4.584579,9.38682695e-24,0.005827,4.584579
7.40120198e-07,2.144796,0.409767,9.51408561e-24,0.001373,0.409767
6.01877102e-07,1.247953,4.097550,1.03153774e-23,-0.003809,4.097550
8.35975554e-07,2.127119,5.606534,9.35913002e-24,0.001167,5.606534
9.70373373e-07,2.365815,5.735051,9.15230361e-24,0.013780,5.735051
8.80714598e-07,2.262271,1.090739,9.33068054e-24,0.006355,1.090739
8.67339886e-07,1.558638,5.783761,1.00481378e-23,-0.014529,5.783761
8.63237566e-07,2.762052,1.189906,9.86082981e-24,0.014001,1.189906
7.97574964e-07,1.908030,1.939790,9.50633356e-24,-0.006029,1.939790
8.02771534e-07,0.699576,3.817814,1.04271526e-23,0.008930,3.817814
5.28758937e-07,1.639817,4.923130,9.95940023e-24,-0.005524,4.923130
8.36707190e-07,1.203158,5.493226,1.06216599e-23,-0.005675,5.493226
8.04054726e-07,0.759482,2.630618,1.04815524e-23,0.007872,2.630618
9.74793702e-07,1.600416,4.477130,9.91402862e-24,-0.022737,4.477130
9.22118880e-07,0.401796,2.948855,1.02375205e-23,0.016964,2.948855
4.33546126e-07,1.487272,4.853019,1.00738467e-23,-0.003982,4.853019
8.65440976e-07,1.873932,1.625319,9.43641762e-24,-0.008551,1.625319
7.59058440e-07,0.448602,6.201326,1.01846699e-23,0.010211,6.201326
8.89751629e-07,0.944857,3.127614,1.07742267e-23,0.004160,3.127614
8.67433303e-07,0.499090,5.138720,1.02927660e-23,0.013488,5.138720
5.97088031e-07,1.630206,3.962370,9.95603480e-24,-0.006799,3.962370
4.61874296e-07,1.781276,1.136807,9.88106421e-24,-0.003608,1.136807
7.38197075e-07,2.694724,3.124496,9.86599649e-24,0.009666,3.124496
9.95290246e-07,2.149944,1.356291,8.57331145e-24,0.004325,1.356291
7.66803831e-07,0.730746,2.479020,1.04146528e-23,0.007612,2.479020
8.40061881e-07,1.860647,3.615366,9.49509013e-24,-0.008355,3.615366
8.67063951e-07,2.595157,4.950989,9.69885863e-24,0.013033,4.950989
7.86792796e-07,2.595288,4.147484,9.76473228e-24,0.010368,4.147484
6.96197898e-07,1.080342,0.016607,1.04730386e-23,-0.000825,0.016607
9.08460153e-07,0.863245,4.590333,1.07634049e-23,0.007556,4.590333
9.14062547e-07,0.485421,4.362707,1.03224490e-23,0.015880,4.362707
5.87058812e-07,1.623367,0.540497,9.96496264e-24,-0.006632,0.540497
9.59163925e-07,1.052216,0.462222,1.10569024e-23,-0.000283,0.462222
9.20690390e-07,1.586319,4.512342,9.97779617e-24,-0.017393,4.512342
7.97666685e-07,1.042796,4.052396,1.06166050e-23,0.000142,4.052396
9.55146552e-07,2.054029,4.523898,9.01186466e-24,-0.002245,4.523898
7.03815709e-07,1.887257,0.579680,9.63564171e-24,-0.005176,0.579680
5.79882996e-07,1.691008,6.064771,9.89891911e-24,-0.006124,6.064771
4.53654582e-07,2.020883,4.246788,9.80310134e-24,-0.000897,4.246788
8.58931906e-07,1.953229,2.085018,9.36588190e-24,-0.005498,2.085018
5.16637272e-07,1.031155,0.075115,1.02929967e-23,0.000237,0.075115
6.51466148e-07,2.260735,0.703346,9.65373044e-24,0.003345,0.703346
7.60742448e-07,1.574652,5.834654,1.00137849e-23,-0.010772,5.834654
7.66993482e-07,0.474590,2.647778,1.02070811e-23,0.010301,2.647778
7.09191370e-07,1.237985,5.471035,1.04228798e-23,-0.004865,5.471035
9.12367109e-07,1.291259,4.011878,1.06650292e-23,-0.010927,4.011878
7.62482740e-07,2.721013,5.260725,9.87370778e-24,0.010420,5.260725
8.95825481e-07,1.415028,3.159720,1.03941286e-23,-0.014076,3.159720
8.65236605e-07,2.776519,0.472398,9.87154413e-24,0.014137,0.472398
1.67546359e-07,1.083970,6.242962,1.00687182e-23,-0.000098,6.242962
5.31024156e-07,0.475908,3.544803,1.01179348e-23,0.005352,3.544803
9.81152379e-07,2.909050,2.967294,9.91855827e-24,0.023963,2.967294
9.71471219e-07,0.675227,0.957567,1.07310274e-23,0.017209,0.957567
8.71937815e-07,0.932933,3.003317,1.07261932e-23,0.004358,3.003317
9.91891347e-07,0.607734,3.904127,1.07495756e-23,0.023087,3.904127
7.65067449e-07,0.896618,4.325988,1.05252711e-23,0.004147,4.325988
8.13685003e-07,2.069473,1.688737,9.39851176e-24,-0.000849,1.688737
9.05658248e-07,1.617527,1.284683,9.89958114e-24,-0.016303,1.284683
8.59574560e-07,0.248974,4.513723,1.00891292e-23,0.014133,4.513723
8.49060308e-07,0.526144,3.263753,1.03045569e-23,0.012538,3.263753
6.09361034e-07,0.881651,2.937683,1.03469873e-23,0.002966,2.937683
