-1.074252e-07,-6.934064e-08,-2.630813e-07,-1.970774e+04,-1.272092e+04,1.096149e+07,0
7.936694e-04,-8.276412e-04,1.005242e-01,2.465301e+06,-2.491272e+06,4.382048e+08,0
-3.742923e-07,-2.629311e-07,-3.712636e-07,-2.346204e+04,-1.648150e+04,1.065865e+07,1
3.069093e-03,-3.739847e-04,1.018081e-01,9.386995e+06,-1.123687e+06,4.424588e+08,1
-2.071599e-07,-3.299359e-07,1.417286e-07,1.089887e+04,1.735823e+04,1.118588e+07,2
2.484428e-03,-1.977556e-04,1.017580e-01,7.484154e+06,-5.599126e+05,4.413489e+08,2
-3.564352e-07,-1.234372e-07,-8.839858e-07,-2.050282e+05,-7.100336e+04,1.071090e+07,3
1.531398e-03,8.795441e-04,1.013859e-01,4.987280e+06,2.799862e+06,4.416150e+08,3
-7.779231e-07,-3.045904e-07,1.130757e-07,1.298806e+05,5.085384e+04,1.130333e+07,4
3.689440e-03,7.301595e-04,1.035646e-01,1.096958e+07,2.134784e+06,4.467110e+08,4
1.025109e-07,-4.321756e-07,-5.058285e-07,1.492096e+04,-6.290526e+04,1.066951e+07,5
-1.330656e-03,2.020384e-03,1.022207e-01,-4.083477e+06,6.213233e+06,4.436914e+08,5
-4.319855e-08,-2.140947e-07,-7.705123e-07,-2.575303e+04,-1.276336e+05,1.092077e+07,6
-3.869193e-04,-3.822491e-04,1.008593e-01,-1.166681e+06,-1.022730e+06,4.397646e+08,6
-4.220876e-07,-4.718482e-07,-1.489716e-07,4.307379e+04,4.815183e+04,1.070903e+07,7
4.391996e-03,1.132075e-03,1.019763e-01,1.319588e+07,3.373458e+06,4.424533e+08,7
-1.835101e-07,-6.037794e-07,3.789720e-07,-1.579439e+03,-5.196621e+03,1.155428e+07,8
1.422545e-03,-1.591967e-03,1.022935e-01,4.296577e+06,-4.760120e+06,4.426486e+08,8
3.852568e-07,2.709678e-07,-5.543798e-07,6.288309e+04,4.422840e+04,1.063111e+07,9
3.729808e-03,-3.191743e-04,1.014032e-01,1.146193e+07,-1.051987e+06,4.417513e+08,9
1.592354e-07,-5.251427e-08,9.523068e-07,2.271009e+05,-7.489565e+04,1.105407e+07,10
-3.416867e-04,-4.929989e-05,1.006224e-01,-1.281850e+06,-6.498874e+04,4.381141e+08,10
4.150706e-07,8.553680e-09,8.098280e-07,1.780999e+05,3.670242e+03,1.131080e+07,11
-2.081044e-03,-1.100865e-04,1.011336e-01,-6.485194e+06,-3.356148e+05,4.393635e+08,11
-1.728565e-07,8.949808e-07,-2.180733e-07,2.711839e+04,-1.404080e+05,1.031537e+07,12
-4.129080e-05,-1.039013e-02,1.000940e-01,-1.618424e+05,-3.159075e+07,4.375853e+08,12
5.746017e-07,5.084359e-07,4.333412e-07,-3.474756e+03,-3.074635e+03,1.183479e+07,13
-3.019668e-03,-1.695689e-03,1.022737e-01,-9.106024e+06,-5.117130e+06,4.422738e+08,13
4.809239e-07,6.981748e-07,3.543680e-07,-4.100457e+04,-5.952783e+04,1.189019e+07,14
-1.829247e-03,-3.588321e-03,1.029801e-01,-5.476224e+06,-1.075346e+07,4.443438e+08,14
7.080119e-07,1.790196e-07,6.470918e-07,1.323479e+05,3.346395e+04,1.210149e+07,15
-2.911505e-03,-6.306222e-04,1.021676e-01,-8.915056e+06,-1.936691e+06,4.416772e+08,15
-3.536530e-07,-7.542870e-07,3.969376e-07,1.937729e+04,4.132875e+04,1.194233e+07,16
1.701470e-02,1.081486e-02,1.023877e-01,5.269959e+07,3.347198e+07,4.434286e+08,16
-1.435653e-07,-3.716953e-07,-6.840710e-07,-4.121526e+04,-1.067076e+05,1.073272e+07,17
1.775092e-03,2.143734e-03,1.037723e-01,5.452232e+06,6.659563e+06,4.483866e+08,17
-6.119170e-08,8.924532e-07,-3.270662e-07,6.475990e+03,-9.444938e+04,1.003110e+07,18
1.700797e-03,-2.386541e-03,1.010135e-01,5.415682e+06,-7.496673e+06,4.426963e+08,18
4.169279e-07,4.064307e-07,-5.098149e-07,3.998595e+04,3.897920e+04,1.046083e+07,19
-2.200605e-03,-5.625169e-03,1.023892e-01,-6.774623e+06,-1.723526e+07,4.444479e+08,19
2.831112e-07,-5.097713e-07,1.919391e-07,-2.215673e+04,3.989552e+04,1.133176e+07,20
-2.507321e-03,1.841591e-03,1.028821e-01,-7.509657e+06,5.518284e+06,4.446116e+08,20
1.748149e-08,-5.280734e-07,7.457548e-08,-1.914290e+03,5.782606e+04,1.113407e+07,21
-1.344337e-04,-3.285663e-03,1.018929e-01,-2.867077e+05,-1.021946e+07,4.418073e+08,21
4.976746e-07,-3.905791e-08,1.090382e-07,-4.674920e+04,3.668915e+03,1.118277e+07,22
-6.285644e-03,4.482213e-03,1.007027e-01,-1.903284e+07,1.365075e+07,4.380874e+08,22
-2.573209e-07,-7.868424e-07,3.311719e-07,2.263624e+04,6.921766e+04,1.179426e+07,23
-3.251405e-04,7.541322e-03,1.000338e-01,-1.026996e+06,2.328899e+07,4.363071e+08,23
-3.108637e-08,9.026000e-07,-2.633926e-07,4.230981e+03,-1.228475e+05,1.019806e+07,24
-8.781862e-03,-6.466092e-03,1.004774e-01,-2.611298e+07,-1.909049e+07,4.384288e+08,24
-7.110976e-07,4.472218e-07,-4.635582e-07,9.155494e+03,-5.758051e+03,9.861739e+06,25
3.361229e-03,-1.716325e-03,1.012630e-01,1.027714e+07,-5.245547e+06,4.416095e+08,25
