2.045341e-07,5.790361e-07,2.295227e-07,-1.401414e+04,-3.967403e+04,1.139869e+07,11
-3.902490e-01,-5.599680e-01,-2.395659e+02,-8.594755e+07,-1.232521e+08,-7.914149e+10,11
1.031872e-07,-4.091726e-07,-8.777478e-07,5.609982e+04,-2.224549e+05,1.061659e+07,12
-8.405705e-01,1.051929e+00,-2.388697e+02,-1.851625e+08,2.318867e+08,-7.898736e+10,12
-7.912728e-07,2.798601e-07,-3.489045e-07,5.689412e+04,-2.012251e+04,1.014314e+07,13
6.566057e-01,-4.822931e-01,-2.389176e+02,1.445513e+08,-1.061900e+08,-7.899745e+10,13
-8.025557e-07,-1.579551e-07,-2.046100e-07,1.006458e+05,1.980862e+04,1.048570e+07,14
1.743193e-01,-1.325794e-02,-2.384313e+02,3.827614e+07,-2.943575e+06,-7.889069e+10,14
4.031407e-07,3.807609e-07,7.071837e-07,1.059101e+05,1.000307e+05,1.154808e+07,15
-4.488412e-01,-5.367412e-01,-2.399799e+02,-9.895400e+07,-1.183089e+08,-7.923282e+10,15
5.688838e-07,-1.223165e-08,-1.442760e-07,-5.172811e+04,1.112213e+03,1.074190e+07,16
-6.970451e-01,1.455103e-01,-2.390666e+02,-1.534544e+08,3.207065e+07,-7.903086e+10,16
-4.325387e-07,8.698201e-07,-1.046690e-07,1.032818e+05,-2.076960e+05,1.057547e+07,17
2.243387e-01,-6.350162e-01,-2.391477e+02,4.929114e+07,-1.396209e+08,-7.904855e+10,17
-3.100979e-07,8.494763e-07,1.658539e-07,5.770444e+04,-1.580745e+05,1.151042e+07,18
8.519866e-03,-7.615643e-01,-2.395085e+02,1.815944e+06,-1.675349e+08,-7.912896e+10,18
-7.153531e-07,-1.106932e-07,-7.667173e-08,9.986176e+04,1.545253e+04,1.082312e+07,19
-8.401579e-01,-4.365944e-01,-2.383936e+02,-1.851067e+08,-9.612011e+07,-7.888268e+10,19
-9.553903e-07,-1.355647e-07,-1.654535e-07,2.084877e+05,2.958326e+04,1.034031e+07,20
1.738217e+00,-3.692971e-01,-2.394168e+02,3.825683e+08,-8.135713e+07,-7.910757e+10,20
3.404123e-08,-9.773070e-08,2.721521e-07,7.937947e+03,-2.278945e+04,1.102502e+07,21
-4.637237e-02,2.619384e-01,-2.392794e+02,-1.023909e+07,5.772360e+07,-7.907805e+10,21
-1.515638e-07,6.486360e-07,9.901511e-09,2.097291e+04,-8.975617e+04,1.102111e+07,22
-1.665082e-01,-2.907474e-01,-2.392293e+02,-3.671015e+07,-6.385451e+07,-7.906698e+10,22
-1.459445e-07,-1.366445e-07,8.324737e-07,-1.131101e+05,-1.059024e+05,1.106597e+07,23
1.067802e+00,-1.121190e+00,-2.404741e+02,2.352783e+08,-2.467843e+08,-7.934115e+10,23
-4.973113e-08,-5.380665e-08,5.763089e-07,-4.935204e+04,-5.339650e+04,1.100887e+07,24
4.749275e-01,5.229563e-01,-2.403761e+02,1.045933e+08,1.154708e+08,-7.931981e+10,24
-3.569060e-07,4.411724e-07,-7.895535e-07,-1.208616e+05,1.493973e+05,1.031121e+07,25
1.758272e-01,-3.687334e-01,-2.387050e+02,3.885116e+07,-8.136545e+07,-7.895079e+10,25
7.555078e-07,-1.664649e-07,4.095215e-07,-1.734345e+04,3.821370e+03,1.181557e+07,26
-7.056566e-01,1.857683e-01,-2.396925e+02,-1.553817e+08,4.090552e+07,-7.916980e+10,26
-5.284967e-07,2.934087e-07,-1.704171e-07,4.640061e+04,-2.576050e+04,1.068742e+07,27
6.873999e-02,-5.161379e-01,-2.390245e+02,1.508401e+07,-1.136369e+08,-7.902151e+10,27
3.212522e-07,7.019833e-07,-3.979544e-07,-8.115577e+03,-1.773373e+04,1.020430e+07,28
-4.331548e-01,-2.464153e-01,-2.391285e+02,-9.537196e+07,-5.423915e+07,-7.904395e+10,28
-3.404040e-07,-6.277518e-07,6.389782e-07,-5.883714e+04,-1.085038e+05,1.197976e+07,29
-1.926617e-02,6.079860e-01,-2.403475e+02,-4.179123e+06,1.340068e+08,-7.931420e+10,29
-4.131186e-07,-8.417379e-07,2.452968e-07,8.038879e+04,1.637939e+05,1.186117e+07,30
1.294526e-01,9.673117e-01,-2.395765e+02,2.842070e+07,2.128413e+08,-7.914430e+10,30
-5.274858e-07,-4.220545e-07,6.146067e-07,-8.067007e+04,-6.454613e+04,1.179701e+07,31
7.754884e-01,2.589458e-01,-2.400455e+02,1.708876e+08,5.711260e+07,-7.924752e+10,31
-7.201705e-08,1.417473e-07,9.965878e-08,-5.628563e+02,1.107840e+03,1.106302e+07,32
8.250175e-02,-3.735962e-01,-2.393708e+02,1.819470e+07,-8.228278e+07,-7.909821e+10,32
-2.128429e-08,5.005098e-07,-8.340846e-07,-9.026360e+03,2.122589e+05,1.046049e+07,33
-8.645513e-02,-4.982072e-01,-2.386790e+02,-1.903118e+07,-1.099435e+08,-7.894523e+10,33
8.868587e-07,2.414884e-07,-4.114655e-09,-1.834942e+05,-4.996480e+04,1.098496e+07,34
-1.163513e+00,4.638339e-01,-2.397370e+02,-2.560032e+08,1.021981e+08,-7.917874e+10,34
-1.074003e-07,-2.081938e-07,8.060641e-07,-6.750902e+04,-1.308652e+05,1.109064e+07,35
-7.263181e-02,1.311752e+00,-2.395689e+02,-1.591312e+07,2.889942e+08,-7.914184e+10,35
2.494987e-07,8.534414e-07,-4.178428e-07,-1.539861e+04,-5.267288e+04,9.697961e+06,36
-4.177710e-02,-8.749734e-01,-2.391303e+02,-9.181207e+06,-1.926314e+08,-7.904385e+10,36
2.631707e-07,-2.219269e-07,-9.184666e-07,1.929645e+05,-1.627234e+05,1.073514e+07,37
-6.119068e-01,3.348033e-02,-2.387513e+02,-1.349616e+08,7.546672e+06,-7.896142e+10,37
4.501010e-07,-2.945525e-07,8.819736e-09,-5.356113e+04,3.505117e+04,1.101629e+07,38
-5.394140e-01,8.312778e-02,-2.392716e+02,-1.186866e+08,1.821972e+07,-7.907628e+10,38
-4.263380e-07,-2.680900e-07,3.602657e-07,-1.804848e+04,-1.134925e+04,1.139163e+07,39
2.390989e-01,5.566731e-02,-2.395473e+02,5.266535e+07,1.227299e+07,-7.913739e+10,39
-1.605297e-07,-4.656800e-07,-1.411650e-07,1.223696e+04,3.549817e+04,1.077481e+07,40
-3.701945e-01,6.156120e-01,-2.390802e+02,-8.152062e+07,1.355332e+08,-7.903388e+10,40
-5.724393e-07,5.251429e-07,4.050428e-07,1.535703e+04,-1.408819e+04,1.181593e+07,41
4.680161e-01,-8.444134e-01,-2.399228e+02,1.030394e+08,-1.859461e+08,-7.922053e+10,41
-2.620207e-07,-1.346300e-08,9.418283e-07,-2.582252e+05,-1.326798e+04,1.114467e+07,42
7.058059e-01,-2.929516e-01,-2.404901e+02,1.557117e+08,-6.449469e+07,-7.934475e+10,42
-6.864331e-07,1.966965e-07,2.953790e-07,4.473842e+04,-1.281973e+04,1.157039e+07,43
1.903426e-01,-8.342412e-02,-2.393173e+02,4.187572e+07,-1.836291e+07,-7.908692e+10,43
8.224679e-07,3.064976e-07,-5.178978e-08,-1.507598e+05,-5.618154e+04,1.084610e+07,44
7.044808e-02,-8.209384e-01,-2.387309e+02,1.570439e+07,-1.807112e+08,-7.895703e+10,44
-1.464537e-07,-8.743202e-07,-3.074241e-07,1.611379e+04,9.619841e+04,1.011800e+07,45
-6.071285e-02,7.648200e-01,-2.388146e+02,-1.340374e+07,1.683326e+08,-7.897472e+10,45
3.112672e-07,-1.089284e-07,-8.381621e-08,-2.084471e+04,7.294638e+03,1.089099e+07,46
-2.194081e-01,2.371378e-01,-2.391461e+02,-4.824341e+07,5.224395e+07,-7.904849e+10,46
-2.486335e-07,-3.382286e-07,-7.268621e-08,2.224243e+04,3.025748e+04,1.088725e+07,47
5.722236e-01,1.298524e-02,-2.392569e+02,1.260924e+08,2.846605e+06,-7.907288e+10,47
6.657915e-07,-4.655700e-07,-2.827337e-07,-6.172828e+04,4.316492e+04,1.032786e+07,48
-5.380073e-01,4.028871e-01,-2.391588e+02,-1.184140e+08,8.867805e+07,-7.905076e+10,48
-6.945582e-07,-2.069047e-07,-4.929092e-07,-2.845536e+04,-8.476679e+03,1.019304e+07,49
4.819894e-01,2.566481e-01,-2.388297e+02,1.061600e+08,5.653133e+07,-7.897815e+10,49
2.445858e-07,-4.143329e-07,-3.460297e-08,-2.645163e+04,4.480954e+04,1.093990e+07,50
-1.422286e-01,4.932142e-01,-2.392673e+02,-3.127905e+07,1.085489e+08,-7.907529e+10,50
-2.418934e-07,4.357094e-07,3.234638e-07,-5.270626e+03,9.493693e+03,1.137368e+07,51
-5.228872e-01,-6.563285e-01,-2.396393e+02,-1.151198e+08,-1.445606e+08,-7.915762e+10,51
-3.908426e-08,-6.641770e-08,-6.899091e-07,-5.029632e+04,-8.547088e+04,1.098991e+07,52
9.917263e-02,-2.491591e-01,-2.387352e+02,2.191627e+07,-5.474332e+07,-7.895815e+10,52
-1.468206e-08,-1.967647e-07,9.016565e-07,-1.443277e+04,-1.934237e+05,1.106841e+07,53
-8.682439e-01,2.690825e-01,-2.410417e+02,-1.911813e+08,5.947955e+07,-7.946616e+10,53
-6.999186e-07,2.912467e-07,4.124543e-07,1.082757e+04,-4.505516e+03,1.178730e+07,54
6.543780e-01,-7.231614e-01,-2.402191e+02,1.441031e+08,-1.592353e+08,-7.928570e+10,54
7.590821e-08,-6.506496e-07,6.393399e-07,1.358213e+04,-1.164196e+05,1.176149e+07,55
-3.418578e-01,9.120672e-01,-2.397504e+02,-7.531196e+07,2.009728e+08,-7.918247e+10,55
-1.265698e-07,-4.627285e-07,-8.401091e-07,-5.519885e+04,-2.018023e+05,1.051799e+07,56
3.384039e-01,6.382491e-01,-2.388496e+02,7.457599e+07,1.407660e+08,-7.898284e+10,56
1.417928e-07,-2.117178e-07,5.414642e-07,4.104101e+04,-6.128037e+04,1.111229e+07,57
1.000026e+00,-4.783092e-01,-2.381996e+02,2.201707e+08,-1.052578e+08,-7.884030e+10,57
-5.989507e-07,-5.961748e-07,3.054798e-08,1.063477e+05,1.058549e+05,1.108384e+07,58
9.664456e-01,2.657047e-01,-2.395622e+02,2.127044e+08,5.835539e+07,-7.914038e+10,58
6.368016e-08,4.490617e-07,-6.263053e-07,1.378343e+04,9.719841e+04,1.065500e+07,59
-2.272964e-01,-4.790036e-01,-2.390715e+02,-5.007292e+07,-1.055959e+08,-7.903184e+10,59
8.273822e-07,1.115560e-07,-5.144479e-07,1.774577e+04,2.392662e+03,9.687228e+06,60
-5.286806e-01,-1.088067e-01,-2.390279e+02,-1.164444e+08,-2.396546e+07,-7.902127e+10,60
-3.490745e-07,-4.301390e-07,8.173522e-07,-1.623939e+05,-2.001062e+05,1.172344e+07,61
3.557027e-01,4.258845e-01,-2.403325e+02,7.850145e+07,9.400203e+07,-7.931064e+10,61
1.892196e-07,-2.341700e-07,5.821224e-07,5.352201e+04,-6.623652e+04,1.115349e+07,62
-2.444429e+00,1.005771e+00,-2.412650e+02,-5.383642e+08,2.215644e+08,-7.951544e+10,62
-3.738125e-07,5.685572e-07,-5.875490e-07,-4.192733e+04,6.377016e+04,1.021506e+07,63
1.919865e-01,-6.936152e-01,-2.391333e+02,4.232481e+07,-1.528313e+08,-7.904502e+10,63
-7.184990e-07,-1.849457e-07,-4.513167e-08,1.065093e+05,2.741611e+04,1.089221e+07,64
-1.380295e-01,1.624438e+00,-2.403476e+02,-3.055179e+07,3.575952e+08,-7.931315e+10,64
-7.696110e-07,-4.627016e-08,-5.140348e-08,1.181062e+05,7.100719e+03,1.087242e+07,65
1.017520e+00,-1.524698e+00,-2.392990e+02,2.238967e+08,-3.358013e+08,-7.908208e+10,65
-8.023900e-07,9.808169e-08,3.507059e-08,1.339829e+05,-1.637766e+04,1.109089e+07,66
6.919697e-01,-4.755055e-01,-2.395932e+02,1.522244e+08,-1.046723e+08,-7.914718e+10,66
2.855567e-08,9.951179e-08,-8.357666e-07,4.084226e+04,1.423285e+05,1.098133e+07,67
-1.816599e-01,-4.004732e-01,-2.385912e+02,-4.005091e+07,-8.837638e+07,-7.892642e+10,67
-4.509840e-07,7.893588e-07,3.759119e-07,5.427462e+04,-9.499706e+04,1.226331e+07,68
2.449954e-01,-7.884679e-01,-2.398017e+02,5.389585e+07,-1.735402e+08,-7.919428e+10,68
1.872770e-07,1.597889e-07,-5.731591e-07,5.981370e+04,5.103436e+04,1.089626e+07,69
-5.594104e-01,-3.379503e-01,-2.389741e+02,-1.232763e+08,-7.451509e+07,-7.901065e+10,69
-5.725646e-07,3.096372e-07,-6.743037e-07,-1.063584e+05,5.751758e+04,1.020923e+07,70
4.779320e-01,-2.987193e-01,-2.388625e+02,1.053733e+08,-6.584770e+07,-7.898538e+10,70
-5.399881e-07,-6.463632e-07,4.823095e-07,1.670749e+03,1.999879e+03,1.221904e+07,71
9.247722e-01,6.990375e-01,-2.397722e+02,2.036514e+08,1.539399e+08,-7.918775e+10,71
-8.443306e-07,2.083168e-07,3.397044e-07,8.800876e+04,-2.171389e+04,1.191732e+07,72
1.277565e+00,-3.840697e-01,-2.397763e+02,2.812476e+08,-8.455550e+07,-7.918834e+10,72
-9.053928e-07,-2.362633e-07,-2.313480e-07,1.529011e+05,3.989970e+04,1.019849e+07,73
1.189566e+00,1.093558e+00,-2.386239e+02,2.617971e+08,2.407878e+08,-7.893282e+10,73
3.979855e-07,-5.472637e-07,1.589302e-07,-4.537891e+04,6.239985e+04,1.132720e+07,74
-4.436710e-01,5.516784e-01,-2.393022e+02,-9.765657e+07,1.214174e+08,-7.908333e+10,74
-7.770719e-07,-4.050076e-07,-3.502667e-07,6.711028e+04,3.497768e+04,1.003115e+07,75
5.326534e-01,7.725468e-01,-2.388201e+02,1.172298e+08,1.700936e+08,-7.897586e+10,75
2.316552e-07,2.156881e-07,6.966351e-07,8.558635e+04,7.968721e+04,1.116588e+07,76
-4.089743e-01,-4.293441e-01,-2.400287e+02,-9.016431e+07,-9.463790e+07,-7.924316e+10,76
-1.574070e-07,3.869106e-07,5.556504e-07,-3.110454e+04,7.645578e+04,1.129305e+07,77
-7.677173e-02,-6.338239e-01,-2.400385e+02,-1.686537e+07,-1.396676e+08,-7.924547e+10,77
5.806437e-07,1.685771e-07,5.721917e-08,-7.270953e+04,-2.110961e+04,1.111400e+07,78
-2.562810e-01,-1.953070e-01,-2.396666e+02,-5.630844e+07,-4.298861e+07,-7.916343e+10,78
-3.444300e-07,-6.234468e-07,-3.257324e-07,1.501930e+04,2.718618e+04,1.039241e+07,79
1.393943e-01,7.486287e-01,-2.388465e+02,3.068013e+07,1.648344e+08,-7.898204e+10,79
2.551714e-08,-3.290261e-07,-8.866008e-07,1.584388e+04,-2.042960e+05,1.078922e+07,80
3.635524e-01,-2.640422e-01,-2.386148e+02,8.004076e+07,-5.792078e+07,-7.893142e+10,80
-7.938033e-07,-2.281848e-07,2.244353e-07,1.060740e+05,3.049179e+04,1.156622e+07,81
6.217969e-01,3.938715e-01,-2.398575e+02,1.367972e+08,8.669659e+07,-7.920587e+10,81
5.993116e-08,2.211769e-08,5.569909e-07,6.428333e+04,2.372387e+04,1.100679e+07,82
-7.149932e-01,-1.321771e+00,-2.390331e+02,-1.575253e+08,-2.913238e+08,-7.902345e+10,82
7.306309e-07,-2.890807e-07,-5.797317e-07,6.103979e+04,-2.415094e+04,9.782546e+06,83
-4.924573e-01,1.912322e-01,-2.390216e+02,-1.085134e+08,4.213775e+07,-7.901999e+10,83
-7.869304e-07,3.104956e-07,-4.468272e-08,1.365494e+05,-5.387768e+04,1.087486e+07,84
2.792736e-01,-4.828909e-01,-2.391421e+02,6.127783e+07,-1.062208e+08,-7.904760e+10,84
-6.072457e-07,-8.924751e-08,-6.414601e-07,-1.021889e+05,-1.501881e+04,1.034645e+07,85
1.198405e+00,-4.562589e-01,-2.393542e+02,2.640158e+08,-1.004554e+08,-7.909381e+10,85
