0.000000e+00,-6.582998e-08,2.191717e-07,4.520669e-07,0.000000e+00,0.000000e+00,0.000000e+00,6.715863e+06,-2.748650e+07,-3.908203e+07,3.605473e-18,0,0
1.109545e-09,-5.066522e-04,1.857060e-03,2.500468e-03,-4.568930e+05,1.674266e+06,2.254403e+06,1.754417e-01,-6.532798e-01,-7.471687e-01,3.605473e-18,0,4882
1.108955e-08,-5.066698e-03,1.856717e-02,2.500049e-02,-4.569236e+05,1.674380e+06,2.254534e+06,1.854172e-03,-5.507974e-03,-8.667768e-03,3.605473e-18,0,48794
0.000000e+00,-1.075321e-07,1.260310e-07,3.439086e-07,0.000000e+00,0.000000e+00,0.000000e+00,2.710595e+07,-2.822427e+07,-5.822794e+07,4.687836e-18,1,0
8.134091e-10,-1.258645e-03,1.299348e-03,2.500510e-03,-1.548003e+06,1.598021e+06,3.074937e+06,6.161753e-01,-6.132052e-01,-1.002030e+00,4.687836e-18,1,3579
8.130227e-09,-1.258558e-02,1.299225e-02,2.500005e-02,-1.548082e+06,1.598100e+06,3.075066e+06,5.757414e-03,-5.822704e-03,-1.037102e-02,4.687836e-18,1,35773
0.000000e+00,-8.368895e-09,-1.060248e-07,1.358444e-07,0.000000e+00,0.000000e+00,0.000000e+00,1.428249e+07,2.109184e+08,-2.470767e+08,9.676739e-18,2,0
2.520455e-10,-1.446264e-04,-2.136536e-03,2.501671e-03,-5.737932e+05,-8.476613e+06,9.925208e+06,4.763328e-02,7.437718e-01,-8.229846e-01,9.676739e-18,2,1109
2.518864e-09,-1.445315e-03,-2.135153e-02,2.500037e-02,-5.737951e+05,-8.476643e+06,9.925241e+06,4.800696e-04,7.431117e-03,-8.254376e-03,9.676739e-18,2,11083
0.000000e+00,-2.630518e-08,1.527023e-07,6.027224e-07,0.000000e+00,0.000000e+00,0.000000e+00,3.479023e+06,-1.398471e+07,-3.556017e+07,2.978983e-18,3,0
1.022500e-09,-3.693331e-04,1.032884e-03,2.500055e-03,-3.614937e+05,1.010863e+06,2.446142e+06,1.994958e-01,-5.686013e-01,-1.106790e+00,2.978983e-18,3,4499
1.022023e-08,-3.694498e-03,1.033123e-02,2.500036e-02,-3.615258e+05,1.010955e+06,2.446322e+06,1.709061e-03,-4.969632e-03,-1.279504e-02,2.978983e-18,3,44969
0.000000e+00,5.758888e-08,1.289245e-07,3.570897e-07,0.000000e+00,0.000000e+00,0.000000e+00,-1.250660e+07,-2.808407e+07,-6.025201e+07,4.680518e-18,4,0
7.686364e-10,5.324277e-04,1.230439e-03,2.500391e-03,6.929958e+05,1.601493e+06,3.254103e+06,-3.363732e-01,-7.348181e-01,-1.332605e+00,4.680518e-18,4,3382
7.682727e-09,5.324097e-03,1.230382e-02,2.500048e-02,6.930367e+05,1.601583e+06,3.254265e+06,-3.307505e-03,-7.122022e-03,-1.365593e-02,4.680518e-18,4,33804
0.000000e+00,1.847044e-07,-7.144270e-08,5.568833e-07,0.000000e+00,0.000000e+00,0.000000e+00,-3.223456e+07,5.125614e+06,-3.345019e+07,3.157950e-18,5,0
1.163409e-09,2.378896e-03,-3.997734e-04,2.500170e-03,2.045770e+06,-3.438037e+05,2.149572e+06,-6.602957e-01,1.414614e-01,-5.671551e-01,3.157950e-18,5,5119
1.163023e-08,2.379265e-02,-3.998529e-03,2.500026e-02,2.045891e+06,-3.438296e+05,2.149677e+06,-5.419573e-03,1.237874e-03,-6.515781e-03,3.157950e-18,5,51173
0.000000e+00,-7.243018e-08,1.568116e-07,4.053956e-07,0.000000e+00,0.000000e+00,0.000000e+00,6.377010e+06,-2.597170e+07,-4.814269e+07,4.146479e-18,6,0
1.080227e-09,-2.305143e-04,1.466885e-03,2.500018e-03,-2.135139e+05,1.358842e+06,2.315219e+06,1.448679e-01,-7.263415e-01,-8.138140e-01,4.146479e-18,6,4753
1.079818e-08,-2.305631e-03,1.467304e-02,2.500033e-02,-2.135386e+05,1.358965e+06,2.315358e+06,1.046640e-03,-5.553664e-03,-1.050474e-02,4.146479e-18,6,47512
0.000000e+00,-1.512320e-08,1.493076e-07,3.710995e-07,0.000000e+00,0.000000e+00,0.000000e+00,-2.199032e+05,-2.774875e+07,-5.681788e+07,4.512419e-18,7,0
8.009091e-10,3.021436e-05,1.319979e-03,2.500147e-03,3.776373e+04,1.648896e+06,3.122772e+06,-1.119481e-02,-8.010448e-01,-1.329024e+00,4.512419e-18,7,3524
8.005682e-09,3.023019e-04,1.320050e-02,2.500001e-02,3.776515e+04,1.648997e+06,3.122940e+06,-3.966321e-04,-7.783379e-03,-1.368379e-02,4.512419e-18,7,35225
0.000000e+00,9.062966e-08,1.329655e-07,3.280742e-07,0.000000e+00,0.000000e+00,0.000000e+00,-2.277895e+07,-3.653867e+07,-6.049538e+07,4.880075e-18,8,0
8.059091e-10,9.848242e-04,1.569738e-03,2.500021e-03,1.222426e+06,1.948464e+06,3.102911e+06,-4.395521e-01,-6.941314e-01,-9.909203e-01,4.880075e-18,8,3546
