0.000000e+00,1.000000e-07,1.100000e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.420963e+05,-8.163059e+06,0
0.000000e+00,1.087224e-05,1.195946e-04,0.000000e+00,1.184946e+06,1.303441e+07,0.000000e+00,-7.421591e+05,-8.163750e+06,0
0.000000e+00,3.241762e-05,3.565938e-04,0.000000e+00,2.369992e+06,2.606991e+07,0.000000e+00,-7.421661e+05,-8.163827e+06,0
0.000000e+00,6.473626e-05,7.120988e-04,0.000000e+00,3.555050e+06,3.910555e+07,0.000000e+00,-7.421679e+05,-8.163847e+06,0
0.000000e+00,1.078282e-04,1.186110e-03,0.000000e+00,4.740110e+06,5.214121e+07,0.000000e+00,-7.421685e+05,-8.163854e+06,0
0.000000e+00,1.616934e-04,1.778627e-03,0.000000e+00,5.925172e+06,6.517689e+07,0.000000e+00,-7.421688e+05,-8.163857e+06,0
0.000000e+00,2.263318e-04,2.489650e-03,0.000000e+00,7.110233e+06,7.821257e+07,0.000000e+00,-7.421690e+05,-8.163859e+06,0
0.000000e+00,3.017436e-04,3.319180e-03,0.000000e+00,8.295295e+06,9.124825e+07,0.000000e+00,-7.421690e+05,-8.163859e+06,0
0.000000e+00,3.879287e-04,4.267216e-03,0.000000e+00,9.480358e+06,1.042839e+08,0.000000e+00,-7.421691e+05,-8.163860e+06,0
0.000000e+00,4.848871e-04,5.333758e-03,0.000000e+00,1.066542e+07,1.173196e+08,0.000000e+00,-7.421691e+05,-8.163860e+06,0
0.000000e+00,5.926187e-04,6.518806e-03,0.000000e+00,1.185048e+07,1.303553e+08,0.000000e+00,-7.421691e+05,-8.163861e+06,0
0.000000e+00,7.111237e-04,7.822360e-03,0.000000e+00,1.303554e+07,1.433910e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,8.404019e-04,9.244421e-03,0.000000e+00,1.422061e+07,1.564267e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,9.804534e-04,1.078499e-02,0.000000e+00,1.540567e+07,1.694624e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,1.131278e-03,1.244406e-02,0.000000e+00,1.659073e+07,1.824980e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,1.292876e-03,1.422164e-02,0.000000e+00,1.777579e+07,1.955337e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,1.465248e-03,1.611773e-02,0.000000e+00,1.896086e+07,2.085694e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,1.648393e-03,1.813232e-02,0.000000e+00,2.014592e+07,2.216051e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,1.842311e-03,2.026542e-02,0.000000e+00,2.133098e+07,2.346408e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,2.047002e-03,2.251702e-02,0.000000e+00,2.251604e+07,2.476765e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,2.262466e-03,2.488713e-02,0.000000e+00,2.370111e+07,2.607122e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,2.488704e-03,2.737575e-02,0.000000e+00,2.488617e+07,2.737479e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,2.725716e-03,2.998287e-02,0.000000e+00,2.607123e+07,2.867835e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,2.973500e-03,3.270850e-02,0.000000e+00,2.725629e+07,2.998192e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,3.232058e-03,3.555264e-02,0.000000e+00,2.844136e+07,3.128549e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,3.501389e-03,3.851528e-02,0.000000e+00,2.962642e+07,3.258906e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,3.781493e-03,4.159643e-02,0.000000e+00,3.081148e+07,3.389263e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,4.072371e-03,4.479608e-02,0.000000e+00,3.199654e+07,3.519620e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,4.374022e-03,4.811424e-02,0.000000e+00,3.318161e+07,3.649977e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,4.686446e-03,5.155091e-02,0.000000e+00,3.436667e+07,3.780334e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,5.009644e-03,5.510608e-02,0.000000e+00,3.555173e+07,3.910690e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,5.343615e-03,5.877976e-02,0.000000e+00,3.673679e+07,4.041047e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,5.688359e-03,6.257195e-02,0.000000e+00,3.792186e+07,4.171404e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,6.043876e-03,6.648264e-02,0.000000e+00,3.910692e+07,4.301761e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,6.410167e-03,7.051184e-02,0.000000e+00,4.029198e+07,4.432118e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,6.787231e-03,7.465954e-02,0.000000e+00,4.147704e+07,4.562475e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,7.175068e-03,7.892575e-02,0.000000e+00,4.266211e+07,4.692832e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,7.573679e-03,8.331047e-02,0.000000e+00,4.384717e+07,4.823188e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,7.983063e-03,8.781369e-02,0.000000e+00,4.503223e+07,4.953545e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,8.403220e-03,9.243542e-02,0.000000e+00,4.621729e+07,5.083902e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,8.834150e-03,9.717566e-02,0.000000e+00,4.740236e+07,5.214259e+08,0.000000e+00,-7.421692e+05,-8.163861e+06,0
0.000000e+00,-1.000000e-07,1.100000e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.420963e+05,-8.163059e+06,1
0.000000e+00,-1.087224e-05,1.195946e-04,0.000000e+00,-1.184946e+06,1.303441e+07,0.000000e+00,7.421591e+05,-8.163750e+06,1
0.000000e+00,-3.241762e-05,3.565938e-04,0.000000e+00,-2.369992e+06,2.606991e+07,0.000000e+00,7.421661e+05,-8.163827e+06,1
0.000000e+00,-6.473626e-05,7.120988e-04,0.000000e+00,-3.555050e+06,3.910555e+07,0.000000e+00,7.421679e+05,-8.163847e+06,1
0.000000e+00,-1.078282e-04,1.186110e-03,0.000000e+00,-4.740110e+06,5.214121e+07,0.000000e+00,7.421685e+05,-8.163854e+06,1
0.000000e+00,-1.616934e-04,1.778627e-03,0.000000e+00,-5.925172e+06,6.517689e+07,0.000000e+00,7.421688e+05,-8.163857e+06,1
0.000000e+00,-2.263318e-04,2.489650e-03,0.000000e+00,-7.110233e+06,7.821257e+07,0.000000e+00,7.421690e+05,-8.163859e+06,1
0.000000e+00,-3.017436e-04,3.319180e-03,0.000000e+00,-8.295295e+06,9.124825e+07,0.000000e+00,7.421690e+05,-8.163859e+06,1
0.000000e+00,-3.879287e-04,4.267216e-03,0.000000e+00,-9.480358e+06,1.042839e+08,0.000000e+00,7.421691e+05,-8.163860e+06,1
0.000000e+00,-4.848871e-04,5.333758e-03,0.000000e+00,-1.066542e+07,1.173196e+08,0.000000e+00,7.421691e+05,-8.163860e+06,1
0.000000e+00,-5.926187e-04,6.518806e-03,0.000000e+00,-1.185048e+07,1.303553e+08,0.000000e+00,7.421691e+05,-8.163861e+06,1
0.000000e+00,-7.111237e-04,7.822360e-03,0.000000e+00,-1.303554e+07,1.433910e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-8.404019e-04,9.244421e-03,0.000000e+00,-1.422061e+07,1.564267e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-9.804534e-04,1.078499e-02,0.000000e+00,-1.540567e+07,1.694624e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-1.131278e-03,1.244406e-02,0.000000e+00,-1.659073e+07,1.824980e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-1.292876e-03,1.422164e-02,0.000000e+00,-1.777579e+07,1.955337e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-1.465248e-03,1.611773e-02,0.000000e+00,-1.896086e+07,2.085694e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-1.648393e-03,1.813232e-02,0.000000e+00,-2.014592e+07,2.216051e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-1.842311e-03,2.026542e-02,0.000000e+00,-2.133098e+07,2.346408e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-2.047002e-03,2.251702e-02,0.000000e+00,-2.251604e+07,2.476765e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-2.262466e-03,2.488713e-02,0.000000e+00,-2.370111e+07,2.607122e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-2.488704e-03,2.737575e-02,0.000000e+00,-2.488617e+07,2.737479e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-2.725716e-03,2.998287e-02,0.000000e+00,-2.607123e+07,2.867835e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-2.973500e-03,3.270850e-02,0.000000e+00,-2.725629e+07,2.998192e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-3.232058e-03,3.555264e-02,0.000000e+00,-2.844136e+07,3.128549e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-3.501389e-03,3.851528e-02,0.000000e+00,-2.962642e+07,3.258906e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-3.781493e-03,4.159643e-02,0.000000e+00,-3.081148e+07,3.389263e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-4.072371e-03,4.479608e-02,0.000000e+00,-3.199654e+07,3.519620e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-4.374022e-03,4.811424e-02,0.000000e+00,-3.318161e+07,3.649977e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-4.686446e-03,5.155091e-02,0.000000e+00,-3.436667e+07,3.780334e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-5.009644e-03,5.510608e-02,0.000000e+00,-3.555173e+07,3.910690e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
0.000000e+00,-5.343615e-03,5.877976e-02,0.000000e+00,-3.673679e+07,4.041047e+08,0.000000e+00,7.421692e+05,-8.163861e+06,1
